Facility ID,Facility Name,State,ZIP Code,Hospital Type,Hospital Ownership,Emergency Services,Meets criteria for birthing friendly designation,Hospital overall rating,Hospital overall rating footnote,MORT Group Measure Count,Safety Group Measure Count,READM Group Measure Count,Pt Exp Group Measure Count,TE Group Measure Count
140233,SAINT ANTHONY MEDICAL CENTER,IL,61108,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,2.0,,7,8,11,8,12
140239,JAVON BEA HOSPITAL,IL,61103,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2.0,,7,8,11,8,12
140242,NORTHWESTERN MEDICINE CENTRAL DUPAGE HOSPITAL,IL,60190,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5.0,,7,8,11,8,12
140251,COMMUNITY FIRST MEDICAL CENTER,IL,60634,Acute Care Hospitals,Proprietary,Yes,,1.0,,7,8,11,8,12
140252,NORTHWEST COMMUNITY HOSPITAL 1,IL,60005,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
140258,ALEXIAN BROTHERS MEDICAL CENTER 1,IL,60007,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
140275,GENESIS HLTH SYSTEM DBA GENESIS MDL CTR-ILLINI,IL,61282,Acute Care Hospitals,Government - Local,Yes,Y,2.0,,7,8,11,8,12
140276,LOYOLA UNIVERSITY MEDICAL CENTER,IL,60153,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
140280,TRINITY ROCK ISLAND,IL,61201,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2.0,,7,8,11,8,12
140281,NORTHWESTERN MEMORIAL HOSPITAL,IL,60611,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,5.0,,7,8,11,8,12
140286,NORTHWESTERN MEDICINE KISHWAUKEE HOSPITAL,IL,60115,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
140288,ADVOCATE GOOD SAMARITAN HOSPITAL,IL,60515,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
140289,ANDERSON HOSPITAL,IL,62062,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
140290,ST ALEXIUS MEDICAL CENTER,IL,60169,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,4.0,,7,8,11,8,12
140291,ADVOCATE GOOD SHEPHERD HOSPITAL,IL,60010,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,4.0,,7,8,11,8,12
140292,UCHICAGO MEDICINE ADVENTHEALTH GLENOAKS,IL,60139,Acute Care Hospitals,Voluntary non-profit - Other,Yes,,2.0,,7,8,11,8,12
140294,DEACONESS ILLINOIS CROSSROADS,IL,62864,Acute Care Hospitals,Proprietary,Yes,,,16,7,8,11,8,12
140300,PROVIDENT HOSPITAL OF CHICAGO,IL,60615,Acute Care Hospitals,Government - Local,Yes,,,16,7,8,11,8,12
140304,UCHICAGO MEDICINE ADVENTHEALTH BOLINGBROOK,IL,60440,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
140308,MERCYHEALTH HOSPITAL & PHYSICIAN CLINIC-CRYSTAL LA,IL,60014,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
14034F,NORTH CHICAGO VA MEDICAL CENTER,IL,60064,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,4.0,,7,8,11,8,12
141300,THOMAS H BOYD MEMORIAL HOSPITAL,IL,62016,Critical Access Hospitals,Government - Local,Yes,,,16,7,8,11,8,12
141301,KIRBY MEDICAL CENTER,IL,61856,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
141302,MIDWEST MEDICAL CENTER,IL,61036,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
141303,WARNER HOSPITAL AND HEALTH SERVICES,IL,61727,Critical Access Hospitals,Government - Local,Yes,,,16,7,8,11,8,12
141304,"GENESIS MEDICAL CENTER, ALEDO",IL,61231,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
141305,MEMORIAL HOSPITAL,IL,62321,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
141306,COMMUNITY HOSPITAL OF STAUNTON,IL,62088,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
141307,PINCKNEYVILLE COMMUNITY HOSPITAL,IL,62274,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,,16,7,8,11,8,12
141308,WASHINGTON COUNTY HOSPITAL,IL,62263,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,,16,7,8,11,8,12
141309,CARLE EUREKA  HOSPITAL,IL,61530,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
141310,OSF SAINT PAUL MEDICAL CENTER,IL,61342,Critical Access Hospitals,Voluntary non-profit - Church,Yes,,,16,7,8,11,8,12
141311,FAIRFIELD MEMORIAL HOSPITAL 1,IL,62837,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,3.0,,7,8,11,8,12
141312,ROCHELLE COMMUNITY HOSPITAL,IL,61068,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
141313,MASON DISTRICT HOSPITAL,IL,62644,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,,16,7,8,11,8,12
141315,ILLINI COMMUNITY HOSPITAL,IL,62363,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,4.0,,7,8,11,8,12
141316,CARLE HOOPESTON REGIONAL HEALTH CENTER,IL,60942,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
141317,GIBSON COMMUNITY HOSPITAL,IL,60936,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
141318,OSF HOLY FAMILY MEDICAL CENTER,IL,61462,Critical Access Hospitals,Voluntary non-profit - Church,Yes,,,16,7,8,11,8,12
141319,HAMMOND HENRY HOSPITAL,IL,61254,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,,16,7,8,11,8,12
141320,PARIS COMMUNITY HOSPITAL,IL,61944,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,2.0,,7,8,11,8,12
141321,FRANKLIN HOSPITAL,IL,62812,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,,16,7,8,11,8,12
141322,ABRAHAM LINCOLN MEMORIAL HOSPITAL,IL,62656,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,2.0,,7,8,11,8,12
141323,MASSAC MEMORIAL HOSPITAL,IL,62960,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,,16,7,8,11,8,12
141324,FERRELL HOSPITAL COMMUNITY FOUNDATIONS,IL,62930,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,2.0,,7,8,11,8,12
141325,OSF SAINT LUKE MEDICAL CENTER,IL,61443,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,5.0,,7,8,11,8,12
141326,HAMILTON MEMORIAL HOSPITAL,IL,62859,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,3.0,,7,8,11,8,12
141327,WABASH GENERAL HOSPITAL 1,IL,62863,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,,5,7,8,11,8,12
141328,HARDIN COUNTY GENERAL HOSPITAL & CLINIC,IL,62982,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,2.0,,7,8,11,8,12
141329,MORRISON COMMUNITY HOSPITAL,IL,61270,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,,16,7,8,11,8,12
141330,HOPEDALE HOSPITAL,IL,61747,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
141331,MARSHALL BROWNING HOSPITAL,IL,62832,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
141332,HILLSBORO AREA HOSPITAL,IL,62049,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
141333,SARAH D CULBERTSON MEMORIAL HOSPITAL,IL,62681,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,,16,7,8,11,8,12
141334,ST JOSEPH MEMORIAL HOSPITAL,IL,62966,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
141335,MERCY HARVARD HOSPITAL,IL,60033,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
141336,ST JOSEPH'S HOSPITAL,IL,62249,Critical Access Hospitals,Voluntary non-profit - Church,Yes,,2.0,,7,8,11,8,12
141337,OSF SAINT CLARE MEDICAL CENTER,IL,61356,Critical Access Hospitals,Voluntary non-profit - Church,Yes,,,16,7,8,11,8,12
141338,MEMORIAL HOSPITAL,IL,62233,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,,16,7,8,11,8,12
141339,TAYLORVILLE MEMORIAL HOSPITAL,IL,62568,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,4.0,,7,8,11,8,12
141340,VALLEY WEST COMMUNITY HOSPITAL,IL,60548,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
141341,PANA COMMUNITY HOSPITAL,IL,62557,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
141342,DEACONESS ILLINOIS UNION COUNTY,IL,62906,Critical Access Hospitals,Proprietary,Yes,,,16,7,8,11,8,12
141343,CRAWFORD MEMORIAL HOSPITAL,IL,62454,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Y,5.0,,7,8,11,8,12
141344,LAWRENCE COUNTY MEMORIAL HOSPITAL,IL,62439,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
141345,SALEM TOWNSHIP HOSPITAL,IL,62881,Critical Access Hospitals,Government - Local,Yes,,4.0,,7,8,11,8,12
141346,FAYETTE COUNTY HOSPITAL,IL,62471,Critical Access Hospitals,Voluntary non-profit - Other,Yes,,,16,7,8,11,8,12
141347,CARLINVILLE AREA HOSPITAL,IL,62626,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
141348,RED BUD REGIONAL HOSPITAL,IL,62278,Critical Access Hospitals,Proprietary,Yes,,,16,7,8,11,8,12
141349,SPARTA COMMUNITY HOSPITAL,IL,62286,Critical Access Hospitals,Government - Hospital District or Authority,Yes,,,16,7,8,11,8,12
141350,ST FRANCIS HOSPITAL,IL,62056,Critical Access Hospitals,Voluntary non-profit - Church,Yes,Y,3.0,,7,8,11,8,12
141351,CLAY COUNTY HOSPITAL,IL,62839,Critical Access Hospitals,Government - Local,Yes,,4.0,,7,8,11,8,12
141352,JACKSONVILLE MEMORIAL HOSPITAL,IL,62650,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
141353,IROQUOIS MEMORIAL HOSPITAL,IL,60970,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
141354,HSHS GOOD SHEPHERD HOSPITAL INC,IL,62565,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
141355,CARLE RICHLAND MEMORIAL HOSPITAL,IL,62450,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,,5,Not Available,Not Available,Not Available,Not Available,Not Available
143300,ANN & ROBERT H LURIE CHILDRENS HOSPITAL OF CHICAGO,IL,60611,Childrens,Voluntary non-profit - Private,Yes,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
143301,LARABIDA CHILDRENS HOSPITAL I,IL,60649,Childrens,Voluntary non-profit - Private,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
143302,SHRINERS HOSPITAL FOR CHILDREN,IL,60707,Childrens,Voluntary non-profit - Private,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
144009,"AERIES HEALTHCARE OF ILLINOIS, INC., DBA RIVEREDGE HOSPITAL",IL,60130,Psychiatric,Proprietary,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
144010,CHICAGO READ MENTAL HEALTH CENTER,IL,60634,Psychiatric,Government - State,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
144016,ALTON MENTAL HEALTH CENTER,IL,62002,Psychiatric,Government - State,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
144021,ANDREW MCFARLAND MENTAL HLTH CTR,IL,62703,Psychiatric,Government - State,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
144026,HARTGROVE HOSPITAL,IL,60644,Psychiatric,Proprietary,Yes,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
144028,MADDEN MENTAL HEALTH CENTER,IL,60141,Psychiatric,Government - State,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
144029,THE PAVILION,IL,61820,Psychiatric,Voluntary non-profit - Private,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
144031,ALEXIAN BROTHERS BEHAVIORAL HLTH HOSP,IL,60169,Psychiatric,Voluntary non-profit - Church,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
144034,BHC STREAMWOOD HOSPITAL INC,IL,60107,Psychiatric,Proprietary,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
144035,LINDEN OAKS AT EDWARD,IL,60540,Psychiatric,Voluntary non-profit - Private,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
144037,ELGIN MENTAL HEALTH CENTER,IL,60123,Psychiatric,Government - State,Yes,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
144038,CHOATE MENTAL HEALTH & DEVELOPMENT CTR,IL,62906,Psychiatric,Government - State,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
144039,GARFIELD PARK HOSPITAL,IL,60624,Psychiatric,Proprietary,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
144040,CHICAGO BEHAVIORAL HOSPITAL,IL,60016,Psychiatric,Proprietary,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
144041,SILVER OAKS BEHAVIORAL HOSPITAL,IL,60451,Psychiatric,Proprietary,Yes,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
144042,LAKE BEHAVIORAL HOSPITAL,IL,60085,Psychiatric,Proprietary,No,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
144043,MONTROSE BEHAVIORAL HEALTH HOSPITAL,IL,60640,Psychiatric,Proprietary,Yes,,,19,Not Available,Not Available,Not Available,Not Available,Not Available
150001,JOHNSON MEMORIAL HOSPITAL,IN,46131,Acute Care Hospitals,Government - Local,Yes,Y,5.0,,7,8,11,8,12
150002,METHODIST HOSPITALS INC,IN,46402,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,1.0,,7,8,11,8,12
150005,HENDRICKS REGIONAL HEALTH,IN,46122,Acute Care Hospitals,Government - Local,Yes,Y,5.0,,7,8,11,8,12
150006,NORTHWEST HEALTH-LA PORTE,IN,46350,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
150007,COMMUNITY HOWARD REGIONAL HEALTH INC.,IN,46902,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
150008,ST CATHERINE HOSPITAL INC,IN,46312,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
150009,NORTON CLARK HOSPITAL,IN,47130,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,3.0,,7,8,11,8,12
150010,ASCENSION ST VINCENT KOKOMO,IN,46904,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3.0,,7,8,11,8,12
150011,MARION GENERAL HOSPITAL,IN,46952,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2.0,,7,8,11,8,12
150012,SAINT JOSEPH REGIONAL MEDICAL CENTER,IN,46545,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2.0,,7,8,11,8,12
150015,FRANCISCAN HEALTH MICHIGAN CITY,IN,46360,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3.0,,7,8,11,8,12
150017,LUTHERAN HOSPITAL OF INDIANA,IN,46804,Acute Care Hospitals,Proprietary,Yes,Y,2.0,23,7,8,11,8,12
150018,ELKHART GENERAL HOSPITAL,IN,46514,Acute Care Hospitals,Government - Local,Yes,Y,4.0,,7,8,11,8,12
150021,PARKVIEW REGIONAL MEDICAL CENTER,IN,46845,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
150022,FRANCISCAN HEALTH CRAWFORDSVILLE,IN,47933,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,4.0,,7,8,11,8,12
150023,UNION HOSPITAL INC,IN,47804,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
150024,ESKENAZI HEALTH,IN,46202,Acute Care Hospitals,Government - Local,Yes,Y,3.0,,7,8,11,8,12
150026,GOSHEN HOSPITAL,IN,46526,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2.0,,7,8,11,8,12
150030,HENRY COUNTY MEMORIAL HOSPITAL,IN,47362,Acute Care Hospitals,Government - Local,Yes,Y,4.0,,7,8,11,8,12
150034,ST MARY MEDICAL CENTER INC,IN,46342,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
150035,NORTHWEST HEALTH - PORTER,IN,46383,Acute Care Hospitals,Proprietary,Yes,Y,2.0,,7,8,11,8,12
150037,HANCOCK REGIONAL HOSPITAL,IN,46140,Acute Care Hospitals,Government - Local,Yes,Y,4.0,,7,8,11,8,12
15003F,INDIANAPOLIS VA MEDICAL CENTER,IN,46202,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,5.0,,7,8,11,8,12
150042,GOOD SAMARITAN HOSPITAL,IN,47591,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,3.0,,7,8,11,8,12
150044,BAPTIST HEALTH FLOYD,IN,47150,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
150045,PARKVIEW DEKALB HOSPITAL,IN,46706,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,4.0,,7,8,11,8,12
150046,TERRE HAUTE REGIONAL HOSPITAL,IN,47802,Acute Care Hospitals,Proprietary,Yes,Y,3.0,,7,8,11,8,12
150047,"ST JOSEPH HEALTH SYSTEM, LLC",IN,46802,Acute Care Hospitals,Proprietary,Yes,,,16,7,8,11,8,12
150048,REID HEALTH,IN,47374,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
15004F,VA N. INDIANA HEALTHCARE SYSTEM,IN,46953,Acute Care - Veterans Administration,Veterans Health Administration,Yes,,5.0,,7,8,11,8,12
150051,INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL,IN,47403,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
150056,INDIANA UNIVERSITY HEALTH,IN,46202,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2.0,,7,8,11,8,12
150057,FRANCISCAN HEALTH MOORESVILLE,IN,46158,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,5.0,,7,8,11,8,12
150058,MEMORIAL HOSPITAL OF SOUTH BEND,IN,46601,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
150059,RIVERVIEW HEALTH,IN,46060,Acute Care Hospitals,Government - Local,Yes,Y,3.0,,7,8,11,8,12
150061,DAVIESS COMMUNITY HOSPITAL,IN,47501,Acute Care Hospitals,Government - Local,Yes,Y,3.0,,7,8,11,8,12
150065,SCHNECK MEDICAL CENTER,IN,47274,Acute Care Hospitals,Government - Local,Yes,Y,5.0,,7,8,11,8,12
150069,NORTON-KING'S DAUGHTERS' HEALTH,IN,47250,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2.0,,7,8,11,8,12
150072,MEMORIAL HOSPITAL,IN,46947,Acute Care Hospitals,Government - Local,Yes,Y,4.0,,7,8,11,8,12
150074,COMMUNITY HOSPITAL EAST,IN,46219,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
150075,BLUFFTON REGIONAL MEDICAL CENTER,IN,46714,Acute Care Hospitals,Proprietary,Yes,Y,3.0,,7,8,11,8,12
150076,SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH,IN,46563,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,3.0,,7,8,11,8,12
150082,DEACONESS HOSPITAL INC,IN,47747,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,2.0,,7,8,11,8,12
150084,ASCENSION ST VINCENT HOSPITAL,IN,46260,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3.0,,7,8,11,8,12
150086,ST ELIZABETH DEARBORN HOSPITAL,IN,47025,Acute Care Hospitals,Government - Local,Yes,,5.0,,7,8,11,8,12
150088,ASCENSION ST VINCENT ANDERSON,IN,46016,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2.0,,7,8,11,8,12
150089,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,IN,47303,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
150090,FRANCISCAN HEALTH DYER,IN,46311,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,2.0,,7,8,11,8,12
150091,PARKVIEW HUNTINGTON HOSPITAL,IN,46750,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
150097,MAJOR HOSPITAL,IN,46176,Acute Care Hospitals,Government - Local,Yes,Y,3.0,,7,8,11,8,12
150100,ASCENSION ST VINCENT EVANSVILLE,IN,47750,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
150101,PARKVIEW WHITLEY HOSPITAL,IN,46725,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,,16,7,8,11,8,12
150102,NORTHWEST HEALTH - STARKE,IN,46534,Acute Care Hospitals,Proprietary,Yes,Y,3.0,,7,8,11,8,12
150104,WITHAM HEALTH SERVICES,IN,46052,Acute Care Hospitals,Government - Local,Yes,Y,3.0,,7,8,11,8,12
150109,FRANCISCAN HEALTH LAFAYETTE,IN,47905,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3.0,,7,8,11,8,12
150112,COLUMBUS REGIONAL HOSPITAL,IN,47201,Acute Care Hospitals,Government - Local,Yes,Y,4.0,,7,8,11,8,12
150113,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY,IN,46011,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
150115,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,IN,47546,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
150125,COMMUNITY HOSPITAL,IN,46321,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
150126,FRANCISCAN HEALTH CROWN POINT,IN,46307,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3.0,,7,8,11,8,12
150128,"COMMUNITY HOSPITAL SOUTH, INC.",IN,46227,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
150133,KOSCIUSKO COMMUNITY HOSPITAL,IN,46580,Acute Care Hospitals,Proprietary,Yes,Y,3.0,,7,8,11,8,12
150146,PARKVIEW NOBLE HOSPITAL,IN,46755,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
150149,THE WOMEN'S HOSPITAL,IN,47630,Acute Care Hospitals,Proprietary,Yes,Y,5.0,,7,8,11,8,12
150150,DUPONT HOSPITAL LLC,IN,46825,Acute Care Hospitals,Proprietary,Yes,Y,3.0,,7,8,11,8,12
150153,ST VINCENT HEART CENTER,IN,46290,Acute Care Hospitals,Proprietary,Yes,,5.0,,7,8,11,8,12
150157,ASCENSION ST VINCENT CARMEL,IN,46032,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3.0,,7,8,11,8,12
150158,IU HEALTH WEST HOSPITAL,IN,46123,Acute Care Hospitals,Proprietary,Yes,Y,4.0,,7,8,11,8,12
150160,ORTHOINDY HOSPITAL,IN,46278,Acute Care Hospitals,Physician,No,,,16,7,8,11,8,12
150161,INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,IN,46032,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
150162,FRANCISCAN HEALTH INDIANAPOLIS,IN,46237,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3.0,,7,8,11,8,12
150165,FRANCISCAN HEALTH MUNSTER,IN,46321,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3.0,,7,8,11,8,12
150166,PINNACLE HOSPITAL,IN,46307,Acute Care Hospitals,Physician,No,,,16,7,8,11,8,12
150167,ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH,IN,46845,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,,16,7,8,11,8,12
150168,THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR,IN,46804,Acute Care Hospitals,Proprietary,No,,,16,7,8,11,8,12
150169,COMMUNITY HOSPITAL NORTH,IN,46256,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
150172,PHYSICIANS' MEDICAL CENTER LLC,IN,47150,Acute Care Hospitals,Physician,No,,,16,7,8,11,8,12
150173,INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,IN,47905,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4.0,,7,8,11,8,12
150177,UNITY PHYSICIANS HOSPITAL,IN,46545,Acute Care Hospitals,Physician,No,,,16,7,8,11,8,12
150179,FAIRBANKS,IN,46256,Acute Care Hospitals,Voluntary non-profit - Private,No,,,16,7,8,11,8,12
150181,ASCENSION ST VINCENT FISHERS,IN,46037,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,,16,7,8,11,8,12
150183,MONROE HOSPITAL,IN,47403,Acute Care Hospitals,Proprietary,Yes,,,16,7,8,11,8,12
150193,FRANCISCAN HEALTH ORTHOPEDIC HOSPITAL CARMEL,IN,46032,Acute Care Hospitals,Voluntary non-profit - Church,No,,,16,7,8,11,8,12
150195,UCHICAGO MEDICINE NORTHWEST INDIANA,IN,46307,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,,5,Not Available,Not Available,Not Available,Not Available,Not Available
151300,COMMUNITY HOSPITAL OF BREMEN INC,IN,46506,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,,16,7,8,11,8,12
